gid,custom_fields,due_on,name,notes,start_on
2176171187328,,2012-10-17,"+ image on ""Add Conversion Goal"" is cut off",,null
2181819282234,,null,"On initial page load, ""Viewing Results for"" is blank. ",See screenshot,null
2035873004146,,null,Make overview table work with MVT,,null
2275624829437,,null,Redirect /experiments to /dashboard and update links,,null
2035933540982,,null,"Make the blue fonts a different shade of blue, and skinnier, to match the mock",,null
2264540181972,,null,Remove double horizontal rule bug in experiments_menu.html for Archived Experiments. ,"When this menu is visible, there are two horizontal rules that normally surround Run/Pause. It looks like a fix you made to make this work for Segments seems to have created this.  

https://github.com/optimizely/optimizely/blame/segments_for_visitors/src/www/templates/website/experiments/experiment_menu.html

Thanks!

",null
2206150142197,,null,Take out scrollbars on either subsegments or whole nav or both,"I'm in favor of removing the scrollbar from the nav area and keeping individual section scrollbars, but we at least shouldn't have both",null
2206150142199,,null,Truncate subsegments with ellipsis in nav,,null
2192955901980,,null,Segments occasionally don't load subsegments,"This one is kind of hard to reproduce, but when it happens the ""built in"" segments show up as regular segments, with no subsegments. This is because the subsegment map comes back empty. ",null
2150699526510,,null,Fix geotargeting dropdown in segments dialog,,null
2035933540978,,null,Add texture to left column on results page,,null
2035933540984,,null,Fix dropdown arrow on the left side column,,null
2150149212040,,null,Make sure overview table is not broken,It's not scrolling horizontally,null
2035933540990,,null,Make segment names human readable,,null
2035933540992,,null,Don't bolden segment categories when they are selected,,null
2177093008312,,null,Paused variations should show up grey,,null
2035933540980,,null,"Add ""Manage"" link next to segments on results page",,null
2284369073863,,null,Limit custom segments to 10 per account,,null
2915210303014,,null,"Segmentation: Add ""Are in any of these experiments"" to the list of ""Add visitors based on specific conditions"" for new Segments","Similar to https://app.asana.com/0/1467891393530/2915210303002, but add the ability to add segments based on whether a visitor is in certain experiments.",null
2915210303002,,null,"Segmentation: Add ""Visited these URLs"" (pageview) to the list of ""Add visitors based on specific conditions"" for New Segments","For multi-page experiments especially, it would be nice to have the ability to create a segment based on the pages that were actually visited.

Jessica Lin (from Carbonite): ""If I run a multi-page test, I want to be able to separate the results by people who saw the test on each of the different pages. For example, if I run a test that affects the Home and Business free trial pages, I want to see if there is a difference in results for people who hit the test on the Home free trial page vs people who hit the test on the Business free trial page. Do the changes make home consumers more likely to purchase, but seem to turn off Business users?""

My own thought: This might be useful to expand this also into segments that identify ""which pages/parts of the multi-page experiment triggered the experiment?""
",null
2035526735783,,null,Some additional useful built-in segments,"In a nutshell:  integrate with other analytics/advertising/traffic driving tools and automatically expose segments they use, like

Google Analytics Custom Variables
MailChimp campaigns*
Google for Advertisers campaigns
SiteCatalyst eVars?





*from an email from the mailchimp team:

Thanks for the call today.

Google Anlaytics tagging (this is turned on by the MailChimp user when creating a campaign)

Below is a real string for a campaign. The source tag is the list name. The first value in the campaign tag is our campaign ID, the remainder is the campaign subject line. If you know the MailChimp user then with the campaign ID you an associate this with a single campaign. We offer both API key account access as well as OAuth2.

http://blog.mailchimp.com/instagram-integration/?utm_source=MailChimp+Blog+Updates&utm_campaign=5ae61acf71-MAILCHIMP_BLOG_RSS_CMPN&utm_medium=email

To add an email address to a MailChimp list you can use the API call below:
http://apidocs.mailchimp.com/api/how-to/basic-subscribe.php

You can also use our embedded signup form approach to adding an address to a list. The advantage is that you don't need to send us an API call to make the addition.
http://kb.mailchimp.com/article/how-can-i-add-my-signup-form-on-my-website

If and when you're interested in capturing the identity of a visitor, you can use our eCommerce360 tracking tags. While it was created originally for eCommerce360, it can be used for any vertical that is interested in tracking individual activities. When this is turned on for a campaign we automatically append two parameters one is the campaign ID tag and the second is the email ID. 
http://apidocs.mailchimp.com/api/how-to/ecommerce.php

I will discuss with our guys about how we might be able to leverage your event tracking capability to potentially trigger drip campaigns in MailChimp.
",null
2918414909145,,null,Apply multiple segments at once,"Add ability to apply more than one segment at a time
Include TRUE/FALSE options for each segment
Include AND/OR operators across selected segments",null
2918414909149,,null,Add AND/OR logic for the list of visitor segment targeting,,null
4067349432406,,null,Add multi-page button,,null
3989576691513,,null,Add Link to the Results Page on Dashboard,Take the link to the results page out of the context menu and make it visible in the table. ,null
3852334924497,,null,Rearrange Variation Tabs,I had a customer who was asking if he could rearrange the variation tabs for organizational purposes in the Optimizely editor.,null
3004488844874,,2013-03-29,Allow users to sort by Test Start and End Date,"Message from client:

Very simple feature request which will help a ton--allow users to sort by Test Start and End Date. Last Modified Date rarely is an accurate reflection of the last time I actually ran a test. Sorting by End Date will allow people to see what tests they've run and in what succession.",null
3014705867966,,2013-01-21,Personalization Wireframes Round 1,,null
2124371273296,,null,Make Experiments Mutually Exclusive,If experiments are set to run on the same page make it possible for the user to specify that if a visitor is included in one test he should be excluded from the other. This would basically do a random distribution between multiple tests before doing a random distribution within a test. Maybe make it possible to define how much traffic each experiment should see.,null
1984859691409,,null,Personalization Campaign Editor Wireframes,,null
1984859691411,,null,Personalization Campaign Editor Pixel Mocks,,null
1984859691413,,null,Results Page Wireframes,,null
1984859691415,,null,Results Page Pixel Mocks,,null
1984859691417,,null,PRD for Personalization v1,,null
1984859691423,,null,Potential Customers for Testing,,null
3811578463328,,2013-02-04,Prototype for variation targeting,,null
3904258156183,,null,PCampaigns showing on wrong project,,null
3904258156185,,null,Refactor experiments API,,null
3904258156189,,null,Campaign context menu on dashboard,,null
3904258156191,,null,Campaign type selector,,null
1984859691242,,null,Product/Marketing PRD,,null
1984859691445,,null,Case Study Submission Wireframes,,null
2168160750837,,null,Experiments Library Wireframes,,null
1984859691448,,null,Open Exp. Pixel Mocks,,null
1984859691450,,null,Implementation,,null
2168188999389,,2012-11-06,Capture screenshots programatically,Use crossbrowser's api to take screenshots,null
2308249007559,,null,Project Comments: Admin Dashboard,"Message from Team Asana:

This task exists because we have moved project notes into a new field under the project name. This change simplifies the right pane and makes sure that the important project details are visible at all times.  As part of this improvement, we no longer support project comments in the right pane.

All existing project comments have been moved to this task, so you can still access them.

For more details see this blog: http://help.asana.com/customer/portal/articles/812991-project-notes-move-to-the-center-pane.

Please contact support (http://help.asana.com/customer/portal/emails/new) if you have any questions or concerns.

Love,
Team Asana",null
1984859691253,,null,Create admin handler to merge/move projects between accounts,,null
2049633730479,,null,Create an option to change the source property in GAE,This is necessary when affiliates tell us that they referred a client but did not use their link. ,null
2050796102551,,null,Add an option to change the account email,,null
2050796102553,,null,Pull in Recurly invoice data,,null
2063343697850,,null,Add an option to change the overage cost,,null
2063343697846,,null,Add an option to change the visitor limit,,null
2063343697842,,null,Add an option to change the account manager,,null
1984859691264,,null,,,null
1963908856596,,2013-03-29,Add pause/start  button to results page.,,null
3745763531183,,2013-03-29,Add Custom Metrics after conversion rate on results page,"""Would it be possible to add custom metrics to conversion goals? Ideally, [my team would] like to be able to define custom metrics included as additional columns after conversion rate, such as conversions * .93 * 435.99. I don't know all the numbers involved, but they stand in for assumptions on the value of each conversion to us. Currently, they'd have to calculate those metrics every time they viewed a new report, but ideally they would want to have it automatically populate with the report.""

jlin@carbonite.com requested this (Platinum).",null
3777522060549,,2013-02-08,Make simple UI changes to Results page,"Overall data table:
- if no revenue tracking, hide that column

Individual goals' tables:
- make visitors it's own column
- combine conversions and conversion rate (% w/ # in paren; binary only for now; simply label ""conversion rate"" or even ""conversion"")
- move margin of error to hover state similar to tooltip for box and whiskers plot
- add revenue and revenue per visitor columns to the far right
- stretch goal: add toggle for ""Success Metric"" to calculate stats on conversion rate or RPV

",null
3012701372144,,2013-03-29,archiving/hiding goals in results,"From Customer:

I'd like to clean up my goals to what I measure now. When I started, i measured different goals but have adjusted to new ones. So I'd like them not to show up, but not be deleted. So basically an ""Archive"" option would be fantastic.
",null
2827626722083,,2013-03-29,search goals by keyword,"FROM CUSTOMER:

From: ""Kokot, Therese"" <tkokot@cars.com>
Thanks again for all your help with our recent experiment Ricky.

I have a suggestion for an enhancement to Optimizely. When you are in ""Set Up Goals"", it would be great to do a keyword search for goals that have been created.

Therese
",null
1878668922145,,null,Add Ability to Collapse/Expand all Goals on Results Page,Wanted by Jason Worden,null
1876791412703,,null,Track Clicks... menu should have option to Add to Existing Click Goal,"From the Editor using ""Track Clicks..."" you can only ""Create a New Click Goal"" or confirm a click is tracking on an existing goal. It would be nice if we could have the option to add a Click Goal to an existing goal from this ""Track Clicks..."" menu in the Editor.

Example: lump clicks of new elements on a variation page into the same goal as clicks of old elements on the original page. It is currently not intuitive to link new elements with old elements if they aren't using the same selector, especially since the Goal Editor only shows the original variation.",null
1484280537699,,null,Built-in social “saved goals” for Facebook / Twitter / Google Plus click tracking,,null
2636291610597,,null,Being Able to tag Custom Events With Extra Information Such as Categories,"Carbonite (Platinum) would like the ability to push Custom Events to indicate whether a specific product was purchased, but also wanted to be able to group these product custom events into Categories (such as Home vs. Business) and track conversion rates for Categories. This might be loosely related to trying to piggyback more information to the Revenue goal (such as number of products sold).",null
2635746634501,,null,Tracking Form Submit as an Optimizely Supported Goal,"Customers often would like the ability to track a form submission event (and not just a ""mousedown"" on the Submit button so it includes ""Enter"" key submissions as well). This has come up numerous times and if it was technically feasible, would be really useful. Even an accepted cludgy workaround that TAMs could implement would be helpful. Binding or .on()'ing to the ""submit"" action a window.optimizely.push('trackEvent') to the Event Handler function usually doesn't work because the next page load will occur too fast.",null
1484280537336,,null,Way to count if a goal is triggered multiple times?,"Meng Xiao - This is doable with the Splunk framework, but it's quite inefficient
(better on Splunk 4.3, but I think there are some migration headaches with Splunk). Eric is including built-in capacity to handle this in the new
backend setup, so I think we'll be waiting until that's ready.",null
1484280537396,,2013-03-29,Use revenue tracking goals with specific revenue buckets,"Suppose I'm a consulting implementing revenue tracking for two different clients. I'd need the ability to track their revenue separately. However, it is associated with the account currently?

Or, suppose I'm a company with a few different product lines, and I want to be able to track revenue by product. I'd want to do something like:

optimizely.push([""trackEvent"", ""product1"", price]) // associated with revenue just for this product
optimizely.push([""trackEvent"", ""totalRevenue"", price]) // associated with a total revenue goal",null
1484280537350,,2013-03-29,Add new goal types,"Metrics we might consider adding:

New Customer Acquisition
Average Order Value
Revenue Per Session
Add to Cart
Cart Abandon
Bounce Rate
Time on Page

Contact lkuperman@bidz.com when/if any of these get done.",null
1618395368398,,null,"@Optimizely Please fix the interactions for the ""Add a goal"" menu.Adding multiple goals that already exist is painfully slow & frustrating","https://optimizely.desk.com/agent/case/16757
@Optimizely Please fix the interactions for the ""Add a goal"" menu.

Adding multiple goals that already exist is painfully slow & frustrating",null
1988020913579,,null,PRD for Goals v3,,null
3951620546560,,2013-02-08,Implement revenue tracking goals on Optimizely.com ,"Please attach the revenue amounts below for Month-to-month / 1-yr / 2-yr.

Bronze: $19 / $204 / $168
Silver: $79 / $852 / $708
Gold: $399 / $4,308 / $3,588",null
5047296290379,,2013-04-16,[post] Testing Theory: Channel Factors,Basic premise is giving people clear next steps to complete an action will increase the chances they follow through (especially when that action takes place outside of the website).,null
2733133628914,,null,Blog post about creating tests from a UX perspective,"This article is a good example of that: http://econsultancy.com/us/blog/11286-q-a-sarah-chambers-of-radley-and-co-on-conversion-rate-optimisation

Look into basing it off of our Help/Support link test, which was created from a UX perspective (but may lack impact from not affecting bottom line or conversions).

Cara's advice:
1. Background: Please include a bit of background about your company, Why did you decide to use Optimizely?

2. Challenge: A description of the problem or question you had that you wanted to solve through testing.

3. Hypothesis: Explain the thinking behind the test , what did you think would happen?

4. Solution: How did Optimizely help you solve this challenge?
Screen shots of the original and variant - please upload attach both
Screen shot of the results and a short sentence explaining them

5. Conclusion: What are your key takeaways from this moving forward?
",null
2370493067464,,null,Write another blog post,,null
2370493067488,,null,Add subscribe functionality to blog,,null
2235954562041,,null,Write blog post about good defaults,,null
3790207245998,,2013-06-28,Image editing in experiment editor (Picozu),"We currently have an image editor built into the editor that was never released. You can activate it by adding your account to a whitelist (ask Elliot about this).

We decided not to release the feature b/c the image editor we chose was severely limited: 
http://www.aviary.com/

I propose we use this one instead because it has more features and may be more useful: http://www.picozu.com/editor",null
1484280537695,,null,Integrate with CrazyEgg and ClickTale,,null
1484280537721,,null,Integrate with ChartBeat,,null
2237213795585,,2013-01-31,BlueKai,,null
2237213795587,,null,Comscore,"
",null
2380853695557,,null,Gigya,,null
2483824817941,,null,BrightTag,"Besides tag management, they appear to have server to server event processing that we could integrate with. Two known clients are orbitz.com and cars.com.",null
2380853695559,,null,Jirafe,,null
2760641897244,,null,MailChimp,,null
2483824817939,,null,Feng-GUI,"They use an algorithm to predict where a user will look given a particular image. This is interesting, pre-test heatmapping. Not sure how it will be received or if it's worth pursuing.",null
2808681003903,,2013-02-11,"Help ""?"" in Manage Collaborators dialog lists descriptions of roles for admin, proj owner, and editor. Editor should say for platinum only, viewer should also be included and noted to be for platinum only","See Attached Screenshot. The tool-tip presented to a Gold client is inconsistent with what is being said in the KB article, http://support.optimizely.com/customer/portal/articles/865253-managing-project-collaborators-with-user-roles",null
2750462794257,,null,new unsubscribed users can use 'manage collaborators' feature as well as adding new projects,"this poses a problem if they later try to subscribe for a bronze account since they should not have more than one project or one collaborator

More details (from https://app.asana.com/0/2466684424828/2466684424828):
- User signs up for trial
- Trial ends (i.e., user never pays us money)
- User can still manage (e.g., add/remove) collaborators and add new projects to their account
- User upgrades to bronze
- User's account still has ability to manage collaborators and add projects (as well as retains collaborators and projects added before downgrade) even though they shouldn't have access to this?  << not 100% sure this is correct",null
2046771390766,,null,Add admin subscription control to new user management dashboard.,Some of our enterprise clients have LOTS of users. Admins should have the ability to control user email preferences.,null
2625951791912,,null,Prompt for designating Admin,"Copy should be:
You are about to give [first name last name or email if no name] Administrator privileges for <b>all</b> projects.
[Cancel] [OK]",null
2082217509472,,null,Final Mocks for User Permissions,,null
2625951791919,,null,Prompt for removing collaborator,"Copy should be:
You are about to remove [first name last name or email if no name] from this project.
[Cancel] [OK]",null
2927254267469,,null,Add User Roles to the Pricing page,"URL: https://www.optimizely.com/pricing

Add ""Role-based permissions"" in it's own row after ""Unlimited user accounts"" for Platinum only. (There will be blank cells for Bronze, Silver, and Gold.)

While you're in there, can you please also update the following:
- swap ""Staging server support"" w/ what is in cell below it
- ""Account manager"" >> ""Dedicated account manager"" and move to before Cross-browser testing (Plat)
- Remove ""Uptime monitoring"" completely (everything shifts up)
- ""Multi-page testing"" >> ""Multi-page funnel testing"" (Gold/Plat)
- ""Mobile testing"" >> ""Mobile website testing"" (Plat)

Thanks!",null
2679038587849,,2012-12-07,Screen shots of UI,"For our announcement of User Roles, we'd like to include screen shots of the UI in the KB article and the blog post. Can you take shots of how to add a new user from the dashboard and assigning users each role? 

Our sample use case is a director of marketing named Oscar Optimizer of widgets.com adding a data analyst as a Viewer. Let me know if you need any more info. ",null
1988020913626,,null,Write User Permissions PRD,,null
2625951791923,,null,Prompt for changing Admin to other role,"Copy should be:
You are about to remove [first name last name or email if no name] as an Administrator for <b>all</b> other projects.
[Cancel] [OK]",null
2305165866025,,null,Complete PRD v2,,null
2305165866028,,null,Complete Eng Design Doc,,null
2305165866031,,null,"Changes to ""remove user"" confirmation prompt","1) Add ""Warning"" headline in bold.

2) Copy should read ""You are about to remove the user ""{name or email if not name}"" from this project.

3) Button order should be reversed (""OK"" on left, ""Cancel"" on right) since it's too easy to just click the button on the right. Up to Tommy whether to give the Cancel button primary (color) treatment.
",null
2608943513407,,null,Tooltip copy should be left-aligned and have more space between roles,,null
2608943513410,,null,Don't require link to show projects,"Just show all projects for admins and default to current project checked and others not checked.

Check boxes could be larger and should be vertically alighted w/ project names",null
2622275329244,,null,Add confirmation dialog upon role changes,"copy should be ""[email address] is now a [role]""",null
2622275329247,,null,Comment out Name column in Manage Collaborators modal,"To be brought back once users have ability to edit their names in account settings
",null
2622275329251,,null,Comment out First Name/Last Name in invite portion of modal,"To be brought back once we auto-populate names when email known
",null
2608943513413,,null,"""Manage Collaborators"" modal loads weirdly",I see Save and Cancel buttons that switch to Done,null
2608943513419,,null,Role tooltip is cut off / copy is missing,,null
2608943513427,,null,Changes to settings menu,"1) Change button copy to be ""Project Settings""

2) SUGGESTION: Change order to be ""Rename Project"" followed by ""Manage Collaborators"" followed by ""Archive Project"" (no need for a line between these three items)",null
2608943513431,,null,Blue font on Manage Collaborators modal looks like hyperlinks,"Not sure if we use this elsewhere, but the blue font used for ""Email Address,"" ""Name,"" and ""Role"" kinda makes the headings like hyperlinks.",null
2305165866016,,null,Complete PRD,,null
2315136232784,,null,"Document with ""script"" for different user levels","Should have list of questions or tasks for each different user ""level"" (e.g. new user, experienced user, etc.)

Should specify a desired number of users

Should specify what ""output"" will look like

Should specify equipment setup",null
2315136232787,,null,List of experienced users to run tests with,,null
2315136232790,,null,Mechanism for getting new users,,null
2315136232792,,null,Schedule support question run through (2hr),,null
2418369991714,,null,Send out usability testing intro email to team,,null
2418369991719,,null,Design topbar for notifications,,null
2418369991727,,null,Set up interviews with team,,null
2418369991743,,null,Investigate Inspectlet and Clicktale,,null
2418369991751,,null,Talk to Ricky/Eddie re: existing interested customers,"And if they don't know of any, can we start asking? ",null
2418369991716,,null,Get gift cards and craft beer,$75 for Amazon or AMEX/Visa,null
2418369991725,,null,Code interest solicitation interface,Target by geolocation and plan type,null
2418369991739,,null,Set up testing computer,,null
2418369991745,,null,Write form e-mails,,null
2418369991753,,null,Write stock scripts,,null
3763859070438,,2013-01-31,Flip Webinar signup dates at 11.15 instead of midnight,,null
2606958654809,,null,Lay out webinar page,"Copy: Title: Live Optimizely Walkthrough

One Sentence: Click on the date that works for you to confirm your spot at a free 45-minute walkthrough of Optimizely’s website testing platform. 

Value in Bullet Points: 
Top three reasons to attend this live demo: 
1. It’s a personalized demo that covers building the test to interpreting the results and all the mind-blowing features in between.  
2. Have your personal inquiries answered by a real Optimizely expert at the end of the demo. 
3. You will accelerate your website optimization efforts and get excited about the immediate impacts testing with Optimizely can have on your website. ",null
2606958654813,,null,,,null
2606958654815,,null,,,null
2606958654817,,null,,,null
2606958654819,,null,,,null
2606958654821,,null,,,null
2606958654823,,null,,,null
2606958654825,,null,,,null
2606958654827,,null,,,null
2606958654829,,null,,,null
2606958654831,,null,,,null
2606958654833,,null,,,null
2606958654835,,null,,,null
2606958654837,,null,,,null
1601312337661,,null,Mobile Site/View for Results,"@ContactZilla (8/27/2012 11:24PM): Could really do with a mobile interface to @optimizely nothing complicated. Just basic stats on a current experiment. ???

11/14/2012 update: Mobile viewing of the new website design's results page sounds like it's painful for users
",null
2689558479705,,null,,please add a note and then mark as complete,null
1476198491755,,2013-06-28,Estimate how long an experiment will take,"From Richard Farr: It would be nice to have some kind of grid that estimates days needed for the test to get to 95% CI based on true conversion rate of..... X% and Y% - (variables I can input)

Dan - Can use similar logic to: https://www.google.com/analytics/siteopt/siteopt/help/calculator.html",null
1468146288904,,null,Add stat info to exported results CSV,"add the following information to the exported CSV:
-which variation/combination is the baseline -each variation/combination's chance to beat baseline -percentage improvement over baseline
need to calculate",null
4123553404370,,null,create report showing total age from lead to closed opportunity,,null
2679499639849,,null,diagram lead->opty flow,,null
2679499639851,,null,setup data.com for accounts,,null
2682677006694,,null,evaluate lead/opty fields,,null
2682677006696,,2013-03-08,setup record types for opties,"We want to create a few record types on Opportunities for various types of deals that we would track. The first set of 2 should be for ""Enterprise"" vs ""Self-Serve"" ",null
2682677006698,,null,help tips on custom fields,,null
2682677006700,,null,create AE security profile,,null
2682677006702,,null,create SDR security profile,,null
2682677006704,,null,restrict sysadmin access,,null
2682677006706,,null,account data clean-up,,null
2682677006708,,null,opty data clean up,,null
2682677006710,,null,go through #featurerequest tag in chatter,,null
2707795427125,,null,add dashboard snapshot to track changes in pipe from 1st to last of month,,null
2761982578156,,null,leads by create date to get a sense of inbound volume,,null
2828280378042,,null,how to handle leads from same company in different queues,,null
2848150178930,,null,shortcut buttons for logging activities,,null
2991509877616,,null,,,null
2704350246841,,null,Test pydoc and jsdoc,"jsdoc is relatively easy to get up and running
  - install jsdoc2 (http://code.google.com/p/jsdoc-toolkit/)/3 (https://github.com/jsdoc3/jsdoc)
  - run command to generate docs
* Many errors in documentation - invalid/required tags etc
* Takes a really long time to run

pydoc fails on importing gae stuff (webob)
  - alternative sphinx (+ readthedocs)

Results:
https://docs.google.com/a/optimizely.com/document/d/1dUEHchuinGk1Q_CShNeYLvpVLPxnNmQ80b2hks-fh7I/edit#
",null
2722357643069,,2012-12-12,Compare/contrast jsdoc2/3,"jsdoc3 is prettier and a little easier to use, functionality is equivalent",null
2679734083542,,null,Code review process,,null
2679734083334,,null,Design::Engineering interface,,null
2679734083312,,null,High-level documentation,"Table of Cotent for Documentation:
https://docs.google.com/a/optimizely.com/document/d/1RzaOGVJlpE0C1xojXE0zDvS-rQv_E_zXQqk17mnrYMk/edit

Existing Documentation:
https://docs.google.com/a/optimizely.com/document/d/19jCASWq_Ri14KXWJLnwXzJybWk428Pe4ovaue1d_vu8/edit
",null
2679734083393,,null,Knowledge transfer,,null
2679734083330,,null,Monitoring & crisis response,,null
2679734083315,,null,New engineer onboarding,,null
2679734083357,,null,On-call practices,,null
2679734083337,,null,Recruiting,,null
2679734083309,,null,Reliability & scaling,,null
2679734083327,,null,Security,,null
2679734083324,,null,Testing,,null
16088894664726,,2014-09-22,Academy Activities for Onboarding,,null
2790541033714,,null,Dan/Pete Optimizely Overview,,null
2790541033716,,null,In-depth product demo with someone from sales team,,null
2790541033720,,null,Have one-on-ones,"At least 1 person from each, who has been at Optimizely for more than 3 months. Aim to get an understanding of how these teams work with each other and engineering.
",null
2790541033718,,null,Shadow support,,null
2790541033777,,null,Brush-up on systems/frameworks that we're using,,null
2790541033722,,null,Check out engineering overview docs,,null
2790541033807,,null,Check out our coding conventions,,null
2790541033732,,null,Meeting with an engineer about client.js,The concepts listed in the subtasks should be understood.,null
2790541033737,,null,Meeting with an engineer about bundle.js,"The concepts listed as subtasks should be understood.
",null
2790541033730,,null,Meeting with a back-end engineer about our back-end architecture,"
",null
2790541033728,,null,Fix a bug,,null
2790541033767,,null,Write a test for it,,null
2790541033771,,null,Learn deploying a custom version to GAE from an engineer,"
",null
2790541033769,,null,Improve the onboarding project/tasks/documentation,,null
2790541033809,,null,Setup,"Consult to the wiki for the subtasks below.
",null
2790541033843,,null,,,null
2796871278583,,2013-01-15,Create new SDR incentive structure,,null
2796871278587,,null,"Setup ""film room"" for recorded demo review",,null
2796871278593,,null,Account records cleaned in SFDC to get accurate list of platinum clients by region and industry,,null
2796871278597,,2013-01-03,Formal Chatter training to evaluate it as a team collaboration platform,,null
2796871278606,,null,Post-sale handoff to TAM process,,null
2796871278609,,null,Pumping up the TAM Kickoff call,,null
2796871278613,,null,Defining right structure for the TAM role in the pre-sales cycle,,null
2796871278615,,null,"Release schedule, notifications, training",,null
2990463699606,,2013-01-17,Send detailed Status Page Wireframe to J Dobbie,,null
2875486869549,,2013-01-04,Status Page Wireframe,,null
2798118525296,,2013-01-02,Define content for customer-facing Optimizely status dashboard,"PRD: https://docs.google.com/a/optimizely.com/document/d/1ISudwU4ZiVgXkFcOdm3aB1M3Ew2FEYAaGxB8ob5X5HM/edit
",null
2798118525299,,null,Status dashboard mockup,PRD: https://docs.google.com/a/optimizely.com/document/d/1ISudwU4ZiVgXkFcOdm3aB1M3Ew2FEYAaGxB8ob5X5HM/edit,null
2801943331964,,null,,,null
2826934830644,,null,Engage lawyers,,null
2826934830646,,null,"Determine how financial transactions will be handled (by US, locally or service provider)",,null
2826934830648,,null,Incorporation checklist developed by lawyers,,null
2826934830650,,null,Determine how much to fund foreign entity in dollars and # shares,,null
2826934830652,,null,Business/sales model type - revenue recognized locally or US?  Marketing representative (disclosed agent working for US entity) or Commissionaire (undisclosed agent),,null
2826934830654,,null,Determine who will be directors for the entity,,null
2826934830656,,null,,,null
2956615646064,,null,consolidate cookie.js files,"There are two files that do essentially the same thing (I think):
/src/www/js/client/cookie.js
/src/www/js/preview/cookie.js

One of the files should be moved to ""shared"" (probably client/cookie.js) and the other one removed.",null
3792938966875,,2013-01-31,Check what the max bandwidth available to instances is,,null
3792938966877,,null,,,null
2990050044848,,null,Send steve Vectorized version of optimizely logo,,null
2760209155474,,null,Customer Feedback,"COMMENT FROM USER:

From: alix.george@holidayextras.com
Hi there,

Just a general inquiry, but does Optimizely have any plans on the road map regarding collecting customer feedback? 

Currently we use Optimizely to set-up, edit and run our split-tests, but although we've got a wealth of quantifiable data, the value of coupling this with qualitative data would be huge.

There are many companies who offer this service, but it'd benefit your customers if there was a capability to, not only test different variations across the Optimizely platform, but link up the data collected with contextual information about the UX, any friction, etc.

Alix
",null
3988441144321,,null,Change 10 year cookie to 2 year cookie,A german client has requested this change in order to be in conformance with German law.,null
3754496513644,,2013-03-29,"Experiments scheduler: Date picker bug 2: when opening the scheduled dates overview dialog box, the scheduled dates are another day behind than the date already shown in bug 1","Please read ""Date picker bug 1"" first. That results in a scheduled date that's 1 day behind the date that was being picked.

If you open the scheduled dates dialog box again (see attached screenshot scheduler-button.png)  the date is another day behind the date that was first confimed.

Suppose February 22nd 10.00 am was confirmed to be scheduled.
Then it will not show February 21st 10.00 am as scheduled.

As far as I have been able to test, the 22nd of February is still the actual date that the event is fired.",null
3752554900254,,2013-03-29,Experiments scheduler: Date picker bug 1: actual scheduled date is one day behind the date that is being picked,"Reproduction path:

- On an experiment click edit.
- click Options -> Scheduler
- Select 'revise schedule' to select new dates
- Select 'Scheduled start' 
- Select February 20th 10.00 am (see attached screenshot1)
- Click Apply

Result: Scheduled for February 19th 10.00 am (see attached screenshot2)
Expected results: Scheduled for February 20th 10.00 am

- Also occurs for 'Scheduled stop'
- I tested which date is actually used for the starting and stopping of the experiment (the selected date or the confirmed date). I can confirm that the confirmation date (screenshot2) is the date on which the event is fired.",null
4045030944946,,null,set up skeleton flow,,null
4045030944948,,null,brainstorm metrics to track with ricky and ryan,,null
4045030944979,,null,add preview text to email template,,null
4045030944981,,null,look into a/b testing emails in marketo,,null
2341700662551,,null,Handle cookies on log.optimizely.com better,"Here are the problems:

1.  We issue a new cookie every time you see a different optimizely snippet
2. All of these cookies get sent on every log request.
3. Our server craps out if you have more than X cookies, serving 400s

A solution, suggested by Josh at Torbit, is to have log calls go to project_id.log.optimizely.com, and to scope our cookies to that domain only.  Nailed.",null
4205860941659,,2013-03-08,Observe Do Not Track header,"Test in Chrome, Firefox, IE, Safari.  Get Optimizely listed on http://donottrack.us/implementations.

Investigate IE 10 default behavior, and see how much we might exclude.",null
4205860941661,,2013-03-08,Make bot@optimizely.com and deploy@optimizely.com use application-specific passwords,"Switch bot@ and deploy@ to use ""2-step verification"" so we can require it for all Google Apps accounts.",null
4205860941664,,2013-03-08,Expose raw event export,"Results page links should be changed to:
Export Summary (CSV)
Export Logs (CSV)
Shareable Link

Export Logs should only be available to Platinum (and admin).

In addition to exposing on results page, include segments in raw event format (also update src/script/csv.py to support).

Test with multi-gigabyte CSV downloads.  Some of have reported download gets interrupted.

Make api server shutdown gracefully so that it waits and doesn't interrupt CSV downloads (might be good enough to just specify high reload-mercy in api_uwsgi.conf).",null
4205860941667,,2013-03-08,Update Backend Architecture graph,"https://docs.google.com/a/optimizely.com/drawings/d/1OTrjFPQfCa1lHzziqWIfjPDqjHbiKrGgZz1YyqF9e40/edit

Consider moving graph to wiki.  There is apparently a good Confluence plugin to do diagramming.",null
4205860941669,,2013-03-08,Code review all requests to App Engine,"Make sure they are done early in job executions or other code paths.  If the App Engine request fails, the code path should just short circuit out quickly (and gracefully).

Optimize and make sure we don't do unnecessary requests.

Make sure all requests in try/excepts.  I believe the only offender is gae.get_segments().  Make sure calling code can handle failures.

Investigate adding timeout to App Engine requests (something like 30 seconds).  This is to prevent an App Engine request from using up all a job's timeout time.",null
